year,reg,tla,age_desc,x_gender_desc,all,all_risk_1,all_risk_2,all_risk_3,all_risk_4,all_risk_5,all_risk_6
2013,Wellington Region,Lower Hutt City,00-05,Female,4377,3744,633,225,30,0,0
2013,Wellington Region,Lower Hutt City,00-05,Male,4353,3678,678,261,39,0,0
2013,Wellington Region,Lower Hutt City,06-14,All,12318,10464,1857,681,102,0,0
2013,Wellington Region,Lower Hutt City,06-14,Female,6009,5097,915,345,51,0,0
2013,Wellington Region,Lower Hutt City,06-14,Male,6309,5367,942,336,51,0,0
2013,Wellington Region,Lower Hutt City,15-19,All,6777,138,315,192,291,462,984
2013,Wellington Region,Lower Hutt City,15-19,Female,3315,42,141,195,0,228,423
2013,Wellington Region,Lower Hutt City,15-19,Male,3462,96,168,0,294,234,561
2013,Wellington Region,Lower Hutt City,20-24,All,6816,186,234,63,165,129,708
2013,Wellington Region,Lower Hutt City,20-24,Female,3405,24,75,36,156,48,294
2013,Wellington Region,Lower Hutt City,20-24,Male,3411,162,159,30,9,81,417
2013,Wellington Region,Masterton District,00-05,All,1791,1377,414,174,42,0,0
2013,Wellington Region,Masterton District,00-05,Female,837,633,201,90,21,0,0
2013,Wellington Region,Masterton District,00-05,Male,957,744,210,84,18,0,0
2013,Wellington Region,Masterton District,06-14,All,2874,2310,561,225,39,0,0
2013,Wellington Region,Masterton District,06-14,Female,1431,1149,282,111,21,0,0
2013,Wellington Region,Masterton District,06-14,Male,1443,1164,282,114,18,0,0
2013,Wellington Region,Masterton District,15-19,All,1590,54,114,42,99,144,309
2013,Wellington Region,Masterton District,15-19,Female,777,21,60,42,0,66,138
2013,Wellington Region,Masterton District,15-19,Male,813,33,51,0,99,78,171
2013,Wellington Region,Masterton District,20-24,All,1371,39,90,27,57,45,237
2013,Wellington Region,Masterton District,20-24,Female,684,0,33,15,57,27,120
2013,Wellington Region,Masterton District,20-24,Male,687,36,57,12,0,21,117
2013,Wellington Region,Northern Ward,00-05,All,4014,3792,225,75,15,0,0
2013,Wellington Region,Northern Ward,00-05,Female,1983,1878,105,33,0,0,0
2013,Wellington Region,Northern Ward,00-05,Male,2031,1914,120,39,6,0,0
2013,Wellington Region,Northern Ward,06-14,All,5385,5118,267,75,12,0,0
2013,Wellington Region,Northern Ward,06-14,Female,2649,2529,120,36,0,0,0
2013,Wellington Region,Northern Ward,06-14,Male,2733,2589,144,39,6,0,0
2013,Wellington Region,Northern Ward,15-19,All,3090,60,75,33,75,84,243
2013,Wellington Region,Northern Ward,15-19,Female,1434,24,36,30,0,42,99
2013,Wellington Region,Northern Ward,15-19,Male,1656,33,39,0,75,39,144
2013,Wellington Region,Northern Ward,20-24,All,2793,21,39,12,33,27,126
2013,Wellington Region,Northern Ward,20-24,Female,1371,0,12,6,33,9,60
2013,Wellington Region,Northern Ward,20-24,Male,1422,21,27,0,0,18,66
2013,Wellington Region,Onslow-Western Ward,00-05,All,3213,3150,63,24,0,0,0
2013,Wellington Region,Onslow-Western Ward,00-05,Female,1599,1569,30,9,0,0,0
2013,Wellington Region,Onslow-Western Ward,00-05,Male,1614,1581,33,15,0,0,0
2013,Wellington Region,Onslow-Western Ward,06-14,All,5103,5001,102,33,9,0,0
2013,Wellington Region,Onslow-Western Ward,06-14,Female,2535,2490,45,12,0,0,0
2013,Wellington Region,Onslow-Western Ward,06-14,Male,2565,2508,57,18,9,0,0
2013,Wellington Region,Onslow-Western Ward,15-19,All,2667,33,36,9,24,30,108
2013,Wellington Region,Onslow-Western Ward,15-19,Female,1332,9,15,12,0,18,39
2013,Wellington Region,Onslow-Western Ward,15-19,Male,1335,21,24,0,27,15,72
2013,Wellington Region,Onslow-Western Ward,20-24,All,2457,6,12,6,6,30,63
2013,Wellington Region,Onslow-Western Ward,20-24,Female,1197,0,0,0,9,18,30
2013,Wellington Region,Onslow-Western Ward,20-24,Male,1257,6,9,0,0,12,30
2013,Wellington Region,Porirua City,00-05,All,5469,4581,888,282,48,0,0
2013,Wellington Region,Porirua City,00-05,Female,2655,2235,423,132,24,0,0
2013,Wellington Region,Porirua City,00-05,Male,2811,2346,465,147,24,0,0
2013,Wellington Region,Porirua City,06-14,All,7593,6330,1260,402,60,0,0
2013,Wellington Region,Porirua City,06-14,Female,3723,3111,612,201,33,0,0
2013,Wellington Region,Porirua City,06-14,Male,3870,3219,651,204,30,0,0
2013,Wellington Region,Porirua City,15-19,All,3957,81,189,123,219,273,645
2013,Wellington Region,Porirua City,15-19,Female,1950,24,90,123,0,135,270
2013,Wellington Region,Porirua City,15-19,Male,2010,57,99,0,219,138,375
2013,Wellington Region,Porirua City,20-24,All,3582,105,132,18,111,81,402
2013,Wellington Region,Porirua City,20-24,Female,1803,15,51,9,108,30,177
2013,Wellington Region,Porirua City,20-24,Male,1782,90,81,6,0,51,225
2013,Wellington Region,South Wairarapa District,00-05,All,741,642,96,27,0,0,0
2013,Wellington Region,South Wairarapa District,00-05,Female,372,327,45,12,0,0,0
2013,Wellington Region,South Wairarapa District,00-05,Male,369,318,48,15,0,0,0
2013,Wellington Region,South Wairarapa District,06-14,All,1170,1011,156,51,9,0,0
2013,Wellington Region,South Wairarapa District,06-14,Female,552,471,81,24,0,0,0
2013,Wellington Region,South Wairarapa District,06-14,Male,618,540,78,27,6,0,0
2013,Wellington Region,South Wairarapa District,15-19,All,570,12,42,12,36,48,105
2013,Wellington Region,South Wairarapa District,15-19,Female,273,6,18,12,0,21,39
2013,Wellington Region,South Wairarapa District,15-19,Male,297,6,27,0,36,21,63
2013,Wellington Region,South Wairarapa District,20-24,All,405,15,18,6,15,9,54
2013,Wellington Region,South Wairarapa District,20-24,Female,195,0,9,0,12,0,27
2013,Wellington Region,South Wairarapa District,20-24,Male,207,12,12,0,0,0,27
2013,Wellington Region,Southern Ward,00-05,All,2100,1974,123,27,6,0,0
2013,Wellington Region,Southern Ward,00-05,Female,1044,987,54,15,0,0,0
2013,Wellington Region,Southern Ward,00-05,Male,1059,990,69,12,0,0,0
2013,Wellington Region,Southern Ward,06-14,All,2427,2277,147,39,6,0,0
2013,Wellington Region,Southern Ward,06-14,Female,1200,1125,78,21,0,0,0
2013,Wellington Region,Southern Ward,06-14,Male,1224,1155,72,21,0,0,0
2013,Wellington Region,Southern Ward,15-19,All,1278,18,30,12,42,48,114
2013,Wellington Region,Southern Ward,15-19,Female,651,6,15,12,0,21,45
2013,Wellington Region,Southern Ward,15-19,Male,630,12,15,0,42,27,72
2013,Wellington Region,Southern Ward,20-24,All,2658,27,30,6,18,21,99
2013,Wellington Region,Southern Ward,20-24,Female,1398,0,9,0,18,9,36
2013,Wellington Region,Southern Ward,20-24,Male,1260,24,24,0,0,12,63
2013,Wellington Region,Upper Hutt City,00-05,All,3342,2946,396,129,18,0,0
2013,Wellington Region,Upper Hutt City,00-05,Female,1647,1458,189,51,6,0,0
2013,Wellington Region,Upper Hutt City,00-05,Male,1698,1491,207,81,9,0,0
2013,Wellington Region,Upper Hutt City,06-14,All,4926,4320,609,216,30,0,0
2013,Wellington Region,Upper Hutt City,06-14,Female,2340,2052,288,99,12,0,0
2013,Wellington Region,Upper Hutt City,06-14,Male,2586,2265,321,117,18,0,0
2013,Wellington Region,Upper Hutt City,15-19,All,2868,63,111,69,102,141,363
2013,Wellington Region,Upper Hutt City,15-19,Female,1356,24,48,69,0,60,147
2013,Wellington Region,Upper Hutt City,15-19,Male,1512,39,60,0,99,81,216
2013,Wellington Region,Upper Hutt City,20-24,All,2397,60,72,18,51,45,234
2013,Wellington Region,Upper Hutt City,20-24,Female,1176,6,24,9,54,18,99
2013,Wellington Region,Upper Hutt City,20-24,Male,1221,51,45,12,0,30,135
2013,West Coast Region,Buller District,00-05,All,732,612,120,39,0,0,0
2013,West Coast Region,Buller District,00-05,Female,360,294,63,21,0,0,0
2013,West Coast Region,Buller District,00-05,Male,378,318,57,18,0,0,0
2013,West Coast Region,Buller District,06-14,All,1029,864,165,63,0,0,0
2013,West Coast Region,Buller District,06-14,Female,504,429,75,27,0,0,0
2013,West Coast Region,Buller District,06-14,Male,528,435,90,36,0,0,0
2013,West Coast Region,Buller District,15-19,All,549,12,30,18,33,45,102
2013,West Coast Region,Buller District,15-19,Female,285,0,15,18,0,21,42
2013,West Coast Region,Buller District,15-19,Male,264,9,18,0,36,24,60
2013,West Coast Region,Buller District,20-24,All,504,21,33,0,0,9,69
2013,West Coast Region,Buller District,20-24,Female,219,0,6,0,0,0,21
2013,West Coast Region,Buller District,20-24,Male,288,21,24,0,0,0,48
2013,West Coast Region,Grey District,00-05,All,1092,912,177,72,18,0,0
2013,West Coast Region,Grey District,00-05,Female,558,462,93,36,6,0,0
2013,West Coast Region,Grey District,00-05,Male,534,453,81,36,12,0,0
2013,West Coast Region,Grey District,06-14,All,1467,1239,228,75,21,0,0
2013,West Coast Region,Grey District,06-14,Female,678,567,114,36,6,0,0
2013,West Coast Region,Grey District,06-14,Male,789,672,117,42,15,0,0
2013,West Coast Region,Grey District,15-19,All,852,24,48,24,51,54,138
2013,West Coast Region,Grey District,15-19,Female,396,9,18,21,0,27,48
2013,West Coast Region,Grey District,15-19,Male,453,15,33,0,51,30,87
2013,West Coast Region,Grey District,20-24,All,819,33,54,12,27,9,126
2013,West Coast Region,Grey District,20-24,Female,414,9,15,6,27,0,60
2013,West Coast Region,Grey District,20-24,Male,408,27,36,6,0,0,69
2013,West Coast Region,Westland District,00-05,All,582,525,57,21,0,0,0
2013,West Coast Region,Westland District,00-05,Female,291,258,33,9,0,0,0
2013,West Coast Region,Westland District,00-05,Male,288,267,27,12,0,0,0
2013,West Coast Region,Westland District,06-14,All,843,738,105,36,6,0,0
2013,West Coast Region,Westland District,06-14,Female,408,354,54,18,6,0,0
2013,West Coast Region,Westland District,06-14,Male,438,384,51,15,0,0,0
2013,West Coast Region,Westland District,15-19,All,441,12,21,9,30,33,75
2013,West Coast Region,Westland District,15-19,Female,201,0,12,9,0,18,30
2013,West Coast Region,Westland District,15-19,Male,240,6,9,0,30,15,42
2013,West Coast Region,Westland District,20-24,All,384,9,21,0,6,0,36
2013,West Coast Region,Westland District,20-24,Female,180,0,0,0,6,0,15
2013,West Coast Region,Westland District,20-24,Male,207,9,15,0,0,0,21
2014,Area Outside Region,Chatham Islands Territory,00-05,All,18,18,0,0,0,0,0
2014,Area Outside Region,Chatham Islands Territory,00-05,Female,9,9,0,0,0,0,0
2014,Area Outside Region,Chatham Islands Territory,00-05,Male,9,9,0,0,0,0,0
2014,Area Outside Region,Chatham Islands Territory,06-14,All,48,42,0,0,0,0,0
2014,Area Outside Region,Chatham Islands Territory,06-14,Female,24,21,0,0,0,0,0
2014,Area Outside Region,Chatham Islands Territory,06-14,Male,21,24,0,0,0,0,0
2014,Area Outside Region,Chatham Islands Territory,15-19,All,0,0,0,0,0,0,0
2014,Area Outside Region,Chatham Islands Territory,15-19,Female,0,0,0,0,0,0,0
2014,Area Outside Region,Chatham Islands Territory,15-19,Male,0,0,0,0,0,0,0
2014,Area Outside Region,Chatham Islands Territory,20-24,All,18,0,0,0,0,0,0
2014,Area Outside Region,Chatham Islands Territory,20-24,Female,0,0,0,0,0,0,0
2014,Area Outside Region,Chatham Islands Territory,20-24,Male,15,0,0,0,0,0,0
2014,Auckland Region,Albany Ward,00-05,All,10566,10104,462,144,18,0,0
2014,Auckland Region,Albany Ward,00-05,Female,5064,4851,213,63,0,0,0
2014,Auckland Region,Albany Ward,00-05,Male,5499,5253,249,81,12,0,0
2014,Auckland Region,Albany Ward,06-14,All,16857,16152,702,225,33,0,0
2014,Auckland Region,Albany Ward,06-14,Female,8292,7971,321,105,15,0,0
2014,Auckland Region,Albany Ward,06-14,Male,8565,8181,384,120,15,0,0
2014,Auckland Region,Albany Ward,15-19,All,10314,156,201,63,159,159,591
2014,Auckland Region,Albany Ward,15-19,Female,5028,57,90,63,0,81,231
2014,Auckland Region,Albany Ward,15-19,Male,5283,102,111,0,159,81,363
2014,Auckland Region,Albany Ward,20-24,All,9393,66,120,39,39,99,339
2014,Auckland Region,Albany Ward,20-24,Female,4512,6,27,21,36,36,108
2014,Auckland Region,Albany Ward,20-24,Male,4881,60,93,18,0,66,228
2014,Auckland Region,Albert-Eden-Roskill Ward,00-05,All,11040,10401,639,174,21,0,0
2014,Auckland Region,Albert-Eden-Roskill Ward,00-05,Female,5400,5106,297,78,6,0,0
2014,Auckland Region,Albert-Eden-Roskill Ward,00-05,Male,5640,5298,342,93,12,0,0
2014,Auckland Region,Albert-Eden-Roskill Ward,06-14,All,16089,15084,1005,303,39,0,0
2014,Auckland Region,Albert-Eden-Roskill Ward,06-14,Female,7866,7365,501,150,15,0,0
2014,Auckland Region,Albert-Eden-Roskill Ward,06-14,Male,8223,7719,504,153,24,0,0
2014,Auckland Region,Albert-Eden-Roskill Ward,15-19,All,9666,159,222,87,216,282,750
2014,Auckland Region,Albert-Eden-Roskill Ward,15-19,Female,4668,48,108,87,0,126,297
2014,Auckland Region,Albert-Eden-Roskill Ward,15-19,Male,4995,111,111,0,213,153,453
2014,Auckland Region,Albert-Eden-Roskill Ward,20-24,All,11505,135,111,30,72,135,456
2014,Auckland Region,Albert-Eden-Roskill Ward,20-24,Female,5805,9,42,9,72,57,168
2014,Auckland Region,Albert-Eden-Roskill Ward,20-24,Male,5700,129,69,21,0,78,288
2014,Auckland Region,Franklin Ward,00-05,All,5469,4854,618,231,42,0,0
2014,Auckland Region,Franklin Ward,00-05,Female,2700,2394,306,120,21,0,0
2014,Auckland Region,Franklin Ward,00-05,Male,2769,2457,312,111,24,0,0
2014,Auckland Region,Franklin Ward,06-14,All,9309,8364,948,342,69,0,0
2014,Auckland Region,Franklin Ward,06-14,Female,4386,3945,441,132,21,0,0
2014,Auckland Region,Franklin Ward,06-14,Male,4926,4419,504,210,48,0,0
2014,Auckland Region,Franklin Ward,15-19,All,4812,99,162,75,153,189,510
2014,Auckland Region,Franklin Ward,15-19,Female,2328,36,60,75,0,90,201
2014,Auckland Region,Franklin Ward,15-19,Male,2487,63,102,0,153,99,306
2014,Auckland Region,Franklin Ward,20-24,All,3951,69,99,15,57,66,285
2014,Auckland Region,Franklin Ward,20-24,Female,1920,0,27,9,54,30,114
2014,Auckland Region,Franklin Ward,20-24,Male,2034,63,72,9,0,36,174
2014,Auckland Region,Howick Ward,00-05,All,9858,9444,417,117,18,0,0
2014,Auckland Region,Howick Ward,00-05,Female,4719,4524,195,57,9,0,0
2014,Auckland Region,Howick Ward,00-05,Male,5139,4920,219,57,6,0,0
2014,Auckland Region,Howick Ward,06-14,All,15426,14763,663,186,18,0,0
2014,Auckland Region,Howick Ward,06-14,Female,7425,7101,327,84,12,0,0
2014,Auckland Region,Howick Ward,06-14,Male,7998,7662,336,102,6,0,0
2014,Auckland Region,Howick Ward,15-19,All,9192,147,177,60,123,147,519
2014,Auckland Region,Howick Ward,15-19,Female,4473,48,84,60,0,75,201
2014,Auckland Region,Howick Ward,15-19,Male,4719,102,93,0,120,69,318
2014,Auckland Region,Howick Ward,20-24,All,8481,66,81,18,42,81,285
2014,Auckland Region,Howick Ward,20-24,Female,4089,6,18,6,42,36,99
2014,Auckland Region,Howick Ward,20-24,Male,4392,60,66,12,0,45,183
2014,Auckland Region,Manukau Ward,00-05,All,18372,14880,3489,1098,153,0,0
2014,Auckland Region,Manukau Ward,00-05,Female,8874,7167,1710,525,72,0,0
2014,Auckland Region,Manukau Ward,00-05,Male,9498,7713,1782,573,81,0,0
2014,Auckland Region,Manukau Ward,06-14,All,24531,19218,5310,1758,261,0,0
2014,Auckland Region,Manukau Ward,06-14,Female,12051,9420,2628,858,132,0,0
2014,Auckland Region,Manukau Ward,06-14,Male,12477,9798,2679,900,129,0,0
2014,Auckland Region,Manukau Ward,15-19,All,12996,291,480,423,753,960,2112
2014,Auckland Region,Manukau Ward,15-19,Female,6483,84,234,423,0,516,951
2014,Auckland Region,Manukau Ward,15-19,Male,6513,210,246,0,753,441,1161
2014,Auckland Region,Manukau Ward,20-24,All,13218,390,375,66,339,198,1272
2014,Auckland Region,Manukau Ward,20-24,Female,6747,45,114,33,333,72,531
2014,Auckland Region,Manukau Ward,20-24,Male,6468,348,261,36,9,126,744
2014,Auckland Region,Manurewa-Papakura Ward,00-05,All,15807,11703,4104,1539,264,0,0
2014,Auckland Region,Manurewa-Papakura Ward,00-05,Female,7683,5691,1995,762,129,0,0
2014,Auckland Region,Manurewa-Papakura Ward,00-05,Male,8121,6009,2112,774,135,0,0
2014,Auckland Region,Manurewa-Papakura Ward,06-14,All,20592,15093,5499,2178,417,0,0
2014,Auckland Region,Manurewa-Papakura Ward,06-14,Female,10143,7431,2712,1107,222,0,0
2014,Auckland Region,Manurewa-Papakura Ward,06-14,Male,10449,7662,2787,1071,198,0,0
2014,Auckland Region,Manurewa-Papakura Ward,15-19,All,10530,327,594,459,750,1215,2241
2014,Auckland Region,Manurewa-Papakura Ward,15-19,Female,5187,102,267,459,0,633,1011
2014,Auckland Region,Manurewa-Papakura Ward,15-19,Male,5343,225,327,0,753,585,1230
2014,Auckland Region,Manurewa-Papakura Ward,20-24,All,11061,429,414,90,465,186,1455
2014,Auckland Region,Manurewa-Papakura Ward,20-24,Female,5730,72,138,45,441,87,708
2014,Auckland Region,Manurewa-Papakura Ward,20-24,Male,5334,354,276,42,27,96,747
2014,Auckland Region,Maungakiekie-Tamaki Ward,00-05,All,7566,6405,1164,420,75,0,0
2014,Auckland Region,Maungakiekie-Tamaki Ward,00-05,Female,3624,3060,564,216,33,0,0
2014,Auckland Region,Maungakiekie-Tamaki Ward,00-05,Male,3942,3345,597,207,42,0,0
2014,Auckland Region,Maungakiekie-Tamaki Ward,06-14,All,8643,6927,1713,576,90,0,0
2014,Auckland Region,Maungakiekie-Tamaki Ward,06-14,Female,4236,3411,822,291,42,0,0
2014,Auckland Region,Maungakiekie-Tamaki Ward,06-14,Male,4407,3516,891,288,48,0,0
2014,Auckland Region,Maungakiekie-Tamaki Ward,15-19,All,4233,108,162,117,237,348,690
2014,Auckland Region,Maungakiekie-Tamaki Ward,15-19,Female,2082,39,78,117,0,180,300
2014,Auckland Region,Maungakiekie-Tamaki Ward,15-19,Male,2151,69,84,0,237,168,390
2014,Auckland Region,Maungakiekie-Tamaki Ward,20-24,All,5322,117,135,33,132,81,450
2014,Auckland Region,Maungakiekie-Tamaki Ward,20-24,Female,2736,15,42,18,132,33,210
2014,Auckland Region,Maungakiekie-Tamaki Ward,20-24,Male,2583,102,90,12,0,48,243
2014,Auckland Region,North Shore Ward,00-05,All,11376,10773,603,183,27,0,0
2014,Auckland Region,North Shore Ward,00-05,Female,5538,5250,285,90,6,0,0
2014,Auckland Region,North Shore Ward,00-05,Male,5835,5520,315,96,18,0,0
2014,Auckland Region,North Shore Ward,06-14,All,14736,13815,921,318,54,0,0
2014,Auckland Region,North Shore Ward,06-14,Female,7158,6702,456,168,21,0,0
2014,Auckland Region,North Shore Ward,06-14,Male,7578,7113,465,147,30,0,0
2014,Auckland Region,North Shore Ward,15-19,All,8538,135,213,54,183,252,648
2014,Auckland Region,North Shore Ward,15-19,Female,4143,48,96,54,0,132,264
2014,Auckland Region,North Shore Ward,15-19,Male,4395,87,120,0,180,120,381
2014,Auckland Region,North Shore Ward,20-24,All,9378,78,114,33,57,93,357
2014,Auckland Region,North Shore Ward,20-24,Female,4611,12,30,18,57,36,135
2014,Auckland Region,North Shore Ward,20-24,Male,4767,66,87,15,0,57,219
2014,Auckland Region,Orakei Ward,00-05,All,5472,5358,111,30,9,0,0
2014,Auckland Region,Orakei Ward,00-05,Female,2637,2580,60,12,0,0,0
2014,Auckland Region,Orakei Ward,00-05,Male,2832,2781,51,18,0,0,0
2014,Auckland Region,Orakei Ward,06-14,All,9213,8988,225,78,9,0,0
2014,Auckland Region,Orakei Ward,06-14,Female,4485,4374,111,36,0,0,0
